IT_NO ID WAGE_OFFER NO_EMPLOYEES EMPLOYEES_NEEDED SALES INVENTORY PRODUCTION_CURRENT PRODUCTION_PLAN UNIT_GOODS_PRICE
381 26 5.401208 48 48 43000 0 48000 43200 0.005992
381 16 5.401208 45 45 40000 0 45000 40500 0.006015
381 19 5.401208 45 45 42000 0 45000 45239 0.006006
381 12 5.401208 38 38 35000 0 38000 38099 0.006008
381 25 5.401208 42 42 36000 0 42000 37800 0.006004
381 11 5.370793 48 48 47000 0 48000 48739 0.005968
381 24 5.355544 44 44 43000 0 44000 44659 0.005961
381 17 5.370793 45 45 44000 0 45000 45679 0.005974
381 27 5.370793 39 39 43000 0 39000 40659 0.005966
381 10 5.370793 39 39 43000 0 39000 40659 0.005960
401 25 5.401208 38 38 42000 0 38000 39639 0.006011
401 26 5.401208 44 44 48000 0 44000 45759 0.005997
401 8 5.401208 50 50 49000 0 50000 50779 0.005991
401 14 5.433676 54 54 53000 0 54000 54859 0.006021
401 18 5.433676 47 47 46000 0 47000 47719 0.006029
401 22 5.433676 49 49 48000 0 49000 49759 0.006032
401 29 5.433676 45 45 44000 0 45000 45679 0.006040
401 7 5.433676 47 47 46000 0 47000 47719 0.006030
401 30 5.433676 51 51 50000 0 51000 51799 0.006030
401 23 5.401208 51 51 50000 0 51000 51799 0.005984
401 15 5.433676 50 50 49000 0 50000 50779 0.006045
401 21 5.401208 47 47 46000 0 47000 47719 0.006010
401 9 5.433676 47 47 46000 0 47000 47719 0.006029
401 13 5.433676 47 47 46000 0 47000 47719 0.006034
401 19 5.401208 46 46 45000 0 46000 46699 0.006005
401 11 5.433676 49 49 48000 0 49000 49759 0.006035
401 17 5.433676 46 46 45000 0 46000 46699 0.006041
401 10 5.433676 41 41 39000 0 41000 41379 0.006027
401 27 5.433676 41 41 39000 0 41000 41379 0.006032
401 24 5.433676 45 45 44000 0 45000 45679 0.006045
401 12 5.401208 39 39 38000 0 39000 39559 0.006006
401 20 5.401208 47 47 46000 0 47000 47719 0.005999
401 28 5.433676 45 45 43000 0 45000 45459 0.006046
401 16 5.401208 41 41 45000 0 41000 42699 0.006022
421 30 5.433676 52 52 47379 3621 52000 46800 0.006029
421 13 5.433676 48 48 47000 0 48000 48739 0.006033
421 27 5.433676 42 42 41000 0 42000 42619 0.006031
421 24 5.433676 46 46 45000 0 46000 46699 0.006044
421 28 5.433676 46 46 45000 0 46000 46699 0.006044
421 16 5.474453 43 43 41000 0 43000 43419 0.006099
421 20 5.474453 48 48 46669 331 48000 43200 0.006078
421 12 5.474453 40 40 39000 0 40000 40579 0.006085
421 10 5.433676 42 42 41000 0 42000 42619 0.006025
421 17 5.433676 47 47 46000 0 47000 47719 0.006040
421 11 5.433676 50 50 47931 1069 50000 45000 0.006034
421 19 5.474453 47 47 46000 0 47000 47719 0.006084
421 9 5.433676 48 48 47000 0 48000 48739 0.006028
421 21 5.474453 48 48 47000 0 48000 48739 0.006089
421 15 5.433676 51 51 50000 0 51000 51799 0.006044
421 23 5.474453 52 52 51000 0 52000 52819 0.006064
421 7 5.433676 48 48 47000 0 48000 48739 0.006029
421 29 5.433676 46 46 45000 0 46000 46699 0.006039
421 22 5.433676 50 50 49000 0 50000 50779 0.006031
421 18 5.433676 48 48 47000 0 48000 48739 0.006028
421 14 5.433676 55 55 50771 3229 55000 49500 0.006020
421 8 5.474453 51 51 46021 3979 51000 45900 0.006065
421 26 5.474453 46 46 44000 0 46000 46479 0.006075
421 25 5.474453 40 40 38000 0 40000 40359 0.006088
441 11 5.433676 45 45 47415 3654 45000 40500 0.006040
441 24 5.502604 47 47 46000 0 47000 47719 0.006118
441 28 5.502604 47 47 46000 0 47000 47719 0.006119
441 12 5.474453 41 41 40000 0 41000 41599 0.006084
441 17 5.502604 48 48 47000 0 48000 48739 0.006114
441 9 5.502604 49 49 48000 0 49000 49759 0.006103
441 21 5.474453 49 49 45394 2606 49000 44100 0.006088
441 15 5.502604 52 52 48493 2507 52000 46800 0.006115
441 23 5.474453 53 53 49893 2107 53000 47700 0.006063
441 7 5.502604 49 49 48000 0 49000 49759 0.006104
441 29 5.502604 47 47 46000 0 47000 47719 0.006113
441 18 5.502604 49 49 48000 0 49000 49759 0.006103
441 26 5.474453 47 47 46000 0 47000 47719 0.006074
441 25 5.474453 41 41 40000 0 41000 41599 0.006086
441 22 5.502604 51 51 50000 0 51000 51799 0.006105
441 19 5.474453 48 48 47000 0 48000 48739 0.006083
441 10 5.502604 43 43 42000 0 43000 43639 0.006100
441 16 5.474453 44 44 43000 0 44000 44659 0.006097
441 27 5.502604 43 43 42000 0 43000 43639 0.006105
441 13 5.502604 49 49 48000 0 49000 49759 0.006108
441 30 5.433676 47 47 45789 9832 47000 42300 0.006033
441 20 5.474453 44 44 45196 3135 44000 39600 0.006083
441 14 5.433676 50 50 58229 0 50000 52810 0.006024
441 8 5.474453 46 46 48662 6317 46000 41400 0.006075
461 8 5.474453 42 42 52317 0 42000 45109 0.006081
461 20 5.474453 40 40 47135 0 40000 42369 0.006090
461 30 5.433676 43 43 47002 9830 43000 38700 0.006038
461 15 5.502604 47 47 46437 8070 47000 42300 0.006124
461 21 5.474453 45 45 51606 0 45000 47353 0.006094
461 11 5.433676 41 41 44779 3875 41000 36900 0.006046
461 24 5.502604 48 48 47000 0 48000 48739 0.006117
461 28 5.502604 48 48 39698 7302 48000 43200 0.006118
461 12 5.535783 42 42 41000 0 42000 42619 0.006150
461 17 5.502604 49 49 47722 278 49000 44100 0.006113
461 9 5.502604 50 50 43791 5209 50000 45000 0.006102
461 29 5.502604 48 48 47000 0 48000 48739 0.006112
461 18 5.502604 50 50 41883 7117 50000 45000 0.006102
461 26 5.535783 48 48 47000 0 48000 48739 0.006140
461 25 5.535783 42 42 41000 0 42000 42619 0.006152
461 22 5.502604 52 52 42703 8297 52000 46800 0.006105
461 19 5.535783 49 49 39972 8028 49000 44100 0.006139
461 16 5.535783 45 45 44000 0 45000 45679 0.006163
461 27 5.502604 44 44 43000 0 44000 44659 0.006104
461 13 5.502604 50 50 43189 5811 50000 45000 0.006107
461 14 5.535783 53 53 50000 0 53000 53399 0.006134
461 10 5.502604 44 44 43000 0 44000 44659 0.006099
461 7 5.502604 50 50 46147 2853 50000 45000 0.006103
461 23 5.474453 48 48 45991 9116 48000 43200 0.006066
481 23 5.474453 44 44 49023 8093 44000 39600 0.006070
481 7 5.502604 45 45 42855 9998 45000 40500 0.006107
481 13 5.502604 45 45 47485 8326 45000 40500 0.006111
481 19 5.535783 45 45 49743 7285 45000 40500 0.006152
481 15 5.502604 43 43 55070 0 43000 46515 0.006132
481 30 5.433676 39 39 52830 0 39000 42822 0.006046
481 26 5.535783 49 49 44777 3223 49000 44100 0.006139
481 25 5.535783 43 43 42000 0 43000 43639 0.006151
481 16 5.535783 46 46 41274 3726 46000 41400 0.006162
481 27 5.502604 45 45 44000 0 45000 45679 0.006103
481 10 5.502604 45 45 44000 0 45000 45679 0.006098
481 14 5.535783 54 54 51757 1243 54000 48600 0.006133
481 29 5.502604 49 49 41272 6728 49000 44100 0.006111
481 12 5.535783 43 43 42000 0 43000 43639 0.006148
481 24 5.502604 49 49 46797 1203 49000 44100 0.006115
481 21 5.557139 48 48 45000 0 48000 48299 0.006180
481 20 5.557139 43 43 40000 0 43000 43199 0.006176
481 8 5.557139 46 46 42000 0 46000 46039 0.006167
481 11 5.433676 37 37 39867 5008 37000 33300 0.006053
481 28 5.502604 44 44 43194 12108 44000 39600 0.006122
481 17 5.502604 45 45 45813 3465 45000 40500 0.006118
481 9 5.502604 45 45 44633 10576 45000 40500 0.006106
481 18 5.502604 45 45 42195 14922 45000 40500 0.006106
481 22 5.502604 47 47 49109 11188 47000 42300 0.006109
501 22 5.502604 43 43 43861 14327 43000 38700 0.006114
501 18 5.502604 41 41 57400 2522 41000 44027 0.006112
501 17 5.502604 41 41 42552 5913 41000 36900 0.006124
501 28 5.502604 40 40 48645 7463 40000 40982 0.006129
501 29 5.502604 45 45 51205 4523 45000 45788 0.006115
501 14 5.535783 49 49 41769 13474 49000 44100 0.006136
501 16 5.535783 42 42 48394 1332 42000 43145 0.006168
501 26 5.535783 45 45 52223 0 45000 47488 0.006144
501 19 5.535783 41 41 50716 1569 41000 42786 0.006160
501 13 5.502604 41 41 53326 0 41000 44531 0.006118
501 23 5.474453 40 40 47154 4939 40000 40936 0.006076
501 15 5.569552 47 47 43000 0 47000 47059 0.006199
501 30 5.569552 43 43 39000 0 43000 38700 0.006189
501 25 5.535783 44 44 43000 0 44000 44659 0.006149
501 27 5.569552 46 46 45000 0 46000 46699 0.006176
501 10 5.569552 46 46 45000 0 46000 46699 0.006171
501 12 5.535783 44 44 43000 0 44000 44659 0.006147
501 8 5.557139 47 47 45933 67 47000 42300 0.006166
501 20 5.557139 44 44 43000 0 44000 44659 0.006175
501 21 5.557139 49 49 48000 0 49000 49759 0.006179
501 7 5.502604 41 41 47067 7931 41000 36900 0.006113
501 24 5.502604 45 45 44968 5235 45000 40500 0.006120
501 11 5.433676 34 34 42008 0 34000 36441 0.006061
501 9 5.502604 41 41 46696 8880 41000 36900 0.006111
521 9 5.502604 37 37 40578 9302 37000 33300 0.006117
521 24 5.502604 41 41 47659 2576 41000 42074 0.006127
521 7 5.502604 37 37 44315 4616 37000 38001 0.006119
521 8 5.557139 43 43 47067 0 43000 44754 0.006171
521 17 5.502604 37 37 41539 5374 37000 33300 0.006132
521 22 5.502604 39 39 51101 6226 39000 40797 0.006120
521 18 5.582619 45 45 43522 0 45000 45574 0.006195
521 28 5.582619 41 41 46042 1421 41000 41866 0.006213
521 29 5.582619 46 46 46340 3183 46000 41400 0.006197
521 16 5.535783 44 44 43332 0 44000 44732 0.006165
521 26 5.535783 48 48 42085 2915 48000 43200 0.006141
521 19 5.535783 43 43 42537 32 43000 38700 0.006157
521 13 5.582619 45 45 41000 0 45000 45019 0.006200
521 23 5.582619 41 41 44939 0 41000 42686 0.006194
521 15 5.569552 48 48 46062 938 48000 43200 0.006198
521 25 5.535783 45 45 44000 0 45000 45679 0.006148
521 12 5.535783 45 45 44000 0 45000 45679 0.006146
521 21 5.557139 50 50 46577 2423 50000 45000 0.006178
521 11 5.582619 37 37 34000 0 37000 37079 0.006218
521 20 5.557139 45 45 44000 0 45000 45679 0.006173
521 10 5.569552 47 47 40246 5754 47000 42300 0.006170
521 27 5.569552 47 47 46000 0 47000 47719 0.006175
521 14 5.535783 45 45 44074 18400 45000 40500 0.006140
521 30 5.569552 39 39 43000 0 39000 40659 0.006195
541 14 5.535783 41 41 54398 9002 41000 42779 0.006146
541 10 5.569552 43 43 41592 11162 43000 38700 0.006173
541 9 5.502604 34 34 46302 0 34000 37386 0.006125
541 7 5.605739 39 39 41616 0 39000 40355 0.006230
541 8 5.557139 45 45 43000 0 45000 45459 0.006168
541 23 5.582619 43 43 41000 0 43000 43419 0.006191
541 11 5.582619 38 38 37000 0 38000 38539 0.006216
541 30 5.569552 41 41 39000 0 41000 41379 0.006192
541 27 5.569552 48 48 45518 1482 48000 43200 0.006174
541 20 5.557139 46 46 44235 765 46000 41400 0.006172
541 12 5.605739 46 46 44863 137 46000 41400 0.006221
541 25 5.605739 46 46 42996 2004 46000 41400 0.006220
541 13 5.582619 46 46 40788 4212 46000 41400 0.006199
541 16 5.605739 45 45 44000 0 45000 45679 0.006240
541 28 5.582619 42 42 42421 0 42000 42932 0.006215
541 18 5.582619 46 46 45000 0 46000 46699 0.006194
541 22 5.605739 41 41 43107 2119 41000 36900 0.006226
541 24 5.605739 43 43 43576 0 43000 43986 0.006238
541 17 5.502604 34 34 37799 4575 34000 30600 0.006139
541 29 5.582619 42 42 46622 2561 42000 42668 0.006208
541 26 5.535783 44 44 43038 7877 44000 39600 0.006144
541 19 5.535783 39 39 41815 1217 39000 39441 0.006164
541 15 5.569552 44 44 43648 5290 44000 39600 0.006203
541 21 5.557139 45 45 41440 10983 45000 40500 0.006183
561 21 5.557139 41 41 44036 11947 41000 36900 0.006190
561 15 5.569552 40 40 39032 10258 40000 36000 0.006210
561 26 5.535783 40 40 45374 6503 40000 36000 0.006150
561 17 5.502604 31 31 38575 0 31000 33286 0.006148
561 13 5.582619 42 42 40074 10138 42000 37800 0.006204
561 25 5.605739 42 42 43360 4644 42000 37800 0.006228
561 12 5.605739 42 42 42017 4120 42000 37800 0.006226
561 27 5.569552 44 44 39764 9718 44000 39600 0.006177
561 10 5.569552 39 39 41291 12871 39000 35100 0.006177
561 9 5.628046 38 38 34000 0 38000 34200 0.006255
561 7 5.605739 41 41 37688 1312 41000 36900 0.006227
561 8 5.628046 46 46 45000 0 46000 46699 0.006245
561 23 5.582619 44 44 43000 0 44000 44659 0.006190
561 11 5.582619 39 39 38000 0 39000 39559 0.006214
561 30 5.628046 42 42 41000 0 42000 42619 0.006255
561 16 5.605739 46 46 43835 1165 46000 41400 0.006239
561 28 5.582619 43 43 42000 0 43000 43639 0.006213
561 18 5.582619 47 47 39744 6256 47000 42300 0.006193
561 24 5.605739 44 44 42967 33 44000 39600 0.006236
561 29 5.582619 43 43 41480 3081 43000 38700 0.006207
561 19 5.628046 40 40 40217 0 40000 40847 0.006264
561 14 5.628046 43 43 43218 6784 43000 38700 0.006232
561 20 5.557139 42 42 37233 9532 42000 37800 0.006177
561 22 5.605739 37 37 40050 3069 37000 33300 0.006238
581 20 5.557139 38 38 39708 11824 38000 34200 0.006183
581 29 5.582619 39 39 35870 10211 39000 35100 0.006212
581 18 5.582619 43 43 37662 15594 43000 38700 0.006197
581 12 5.605739 38 38 41414 4706 38000 34200 0.006232
581 15 5.569552 36 36 47050 3208 36000 37889 0.006221
581 21 5.557139 37 37 46341 6606 37000 38207 0.006199
581 8 5.628046 47 47 40283 5717 47000 42300 0.006244
581 23 5.648856 45 45 42914 1086 45000 40500 0.006260
581 11 5.648856 40 40 38065 935 40000 36000 0.006284
581 30 5.628046 43 43 34587 7413 43000 38700 0.006254
581 19 5.628046 41 41 37580 2420 41000 36900 0.006262
581 28 5.648856 44 44 40508 2492 44000 39600 0.006280
581 17 5.648856 34 34 31000 0 34000 34019 0.006301
581 26 5.535783 36 36 43273 3230 36000 37131 0.006157
581 13 5.582619 38 38 35746 16392 38000 34200 0.006209
581 25 5.605739 38 38 43433 3211 38000 38765 0.006235
581 27 5.569552 40 40 43622 10096 40000 36000 0.006182
581 10 5.569552 36 36 40045 11826 36000 32400 0.006182
581 9 5.628046 35 35 35165 2835 35000 31500 0.006260
581 7 5.605739 37 37 40661 1651 37000 37567 0.006233
581 16 5.605739 42 42 39035 8130 42000 37800 0.006244
581 24 5.605739 40 40 44033 0 40000 41687 0.006243
581 14 5.628046 39 39 36604 13180 39000 35100 0.006246
581 22 5.605739 34 34 40069 0 34000 36014 0.006245
601 8 5.628046 43 43 37246 15471 43000 38700 0.006248
601 14 5.628046 36 36 47922 4258 36000 37958 0.006255
601 9 5.628046 32 32 37835 0 32000 33923 0.006267
601 10 5.569552 33 33 41736 6090 33000 34138 0.006187
601 27 5.569552 36 36 36376 13720 36000 32400 0.006187
601 30 5.628046 39 39 41924 8489 39000 35100 0.006259
601 11 5.648856 36 36 39061 1874 36000 36424 0.006293
601 20 5.557139 35 35 35334 14490 35000 31500 0.006188
601 26 5.663267 38 38 39230 0 38000 39030 0.006294
601 7 5.663267 38 38 38651 0 38000 38903 0.006295
601 22 5.663267 37 37 34000 0 37000 37079 0.006302
601 24 5.663267 42 42 40000 0 42000 42399 0.006303
601 25 5.663267 39 39 41211 0 39000 40266 0.006297
601 17 5.648856 35 35 34000 0 35000 35479 0.006298
601 21 5.663267 39 39 34780 8826 39000 35100 0.006291
601 15 5.663267 38 38 39208 0 38000 39025 0.006320
601 29 5.582619 36 36 37828 11383 36000 32400 0.006218
601 18 5.582619 39 39 49219 9375 39000 40106 0.006202
601 12 5.605739 35 35 42286 420 35000 36415 0.006239
601 23 5.648856 41 41 39327 6759 41000 36900 0.006266
601 19 5.628046 37 37 40474 2946 37000 37400 0.006269
601 28 5.648856 40 40 34773 11719 40000 36000 0.006289
601 13 5.582619 35 35 40479 13913 35000 31500 0.006215
601 16 5.605739 38 38 39652 10478 38000 34200 0.006252
621 16 5.605739 35 35 42859 5619 35000 36009 0.006260
621 28 5.648856 36 36 38060 13659 36000 32400 0.006297
621 23 5.648856 37 37 40394 7365 37000 33300 0.006271
621 29 5.582619 33 33 40321 7062 33000 33757 0.006225
621 21 5.663267 36 36 43834 3992 36000 37167 0.006317
621 20 5.557139 32 32 41774 7716 32000 33183 0.006196
621 30 5.628046 36 36 46173 1316 36000 37902 0.006265
621 27 5.569552 33 33 41679 8041 33000 33931 0.006194
621 8 5.628046 39 39 38309 20162 39000 35100 0.006253
621 14 5.684458 38 38 40258 0 38000 39256 0.006315
621 9 5.684458 34 34 32000 0 34000 34239 0.006325
621 10 5.684458 35 35 39090 0 35000 36599 0.006311
621 11 5.648856 37 37 37874 0 37000 37932 0.006291
621 26 5.663267 40 40 38000 0 40000 40359 0.006291
621 7 5.663267 39 39 38000 0 39000 39559 0.006294
621 22 5.663267 38 38 37000 0 38000 38539 0.006300
621 24 5.663267 43 43 42000 0 43000 43639 0.006301
621 25 5.663267 41 41 38896 104 41000 36900 0.006294
621 17 5.648856 36 36 35000 0 36000 36499 0.006296
621 15 5.663267 40 40 38000 0 40000 40359 0.006315
621 18 5.684458 41 41 48375 0 41000 43442 0.006313
621 12 5.684458 37 37 35420 0 37000 37392 0.006322
621 19 5.684458 38 38 39946 0 38000 39187 0.006329
621 13 5.582619 32 32 48913 0 32000 36360 0.006225
641 25 5.663267 37 37 38550 2554 37000 33300 0.006300
641 8 5.628046 36 36 40413 18749 36000 32400 0.006258
641 23 5.648856 34 34 42123 2242 34000 35400 0.006277
641 28 5.648856 33 33 41218 8441 33000 29700 0.006305
641 16 5.707412 37 37 40619 0 37000 38535 0.006368
641 29 5.707412 34 34 40062 0 34000 36013 0.006361
641 20 5.707412 34 34 39716 0 34000 35937 0.006358
641 30 5.707412 38 38 35483 1833 38000 34200 0.006345
641 27 5.707412 34 34 41041 0 34000 36228 0.006345
641 14 5.684458 40 40 38000 0 40000 40359 0.006312
641 11 5.707412 38 38 37000 0 38000 38539 0.006353
641 26 5.663267 41 41 39758 242 41000 36900 0.006289
641 7 5.663267 40 40 39000 0 40000 40579 0.006292
641 22 5.663267 39 39 38000 0 39000 39559 0.006298
641 24 5.663267 44 44 38913 4087 44000 39600 0.006299
641 17 5.707412 37 37 36000 0 37000 37519 0.006358
641 15 5.663267 41 41 40000 0 41000 41599 0.006313
641 18 5.684458 44 44 41000 0 44000 44219 0.006309
641 12 5.684458 38 38 37000 0 38000 38539 0.006320
641 19 5.684458 40 40 38000 0 40000 40359 0.006326
641 13 5.707412 37 37 32000 0 37000 33300 0.006351
641 10 5.684458 37 37 35000 0 37000 37299 0.006308
641 9 5.684458 35 35 34000 0 35000 35479 0.006323
641 21 5.663267 38 38 33764 6228 38000 34200 0.006315
661 15 5.737095 42 42 33783 7217 42000 37800 0.006381
661 13 5.707412 34 34 37000 0 34000 35339 0.006357
661 30 5.707412 35 35 37777 2056 35000 35349 0.006354
661 16 5.707412 39 39 37000 0 39000 39339 0.006363
661 29 5.707412 37 37 32988 1012 37000 33300 0.006355
661 20 5.707412 36 36 33604 396 36000 32400 0.006354
661 27 5.707412 37 37 34000 0 37000 37079 0.006339
661 11 5.707412 39 39 35967 2033 39000 35100 0.006352
661 17 5.707412 38 38 37000 0 38000 38539 0.006356
661 10 5.684458 38 38 37000 0 38000 38539 0.006306
661 9 5.684458 36 36 35000 0 36000 36499 0.006321
661 19 5.684458 41 41 33059 6941 41000 36900 0.006324
661 12 5.684458 39 39 36926 1074 39000 35100 0.006318
661 18 5.684458 45 45 39914 4086 45000 40500 0.006307
661 22 5.737095 40 40 36626 2374 40000 36000 0.006373
661 7 5.737095 41 41 38919 1081 41000 36900 0.006370
661 14 5.684458 41 41 40000 0 41000 41599 0.006310
661 23 5.737095 36 36 36242 0 36000 36773 0.006371
661 25 5.663267 34 34 39117 437 34000 34979 0.006307
661 8 5.628046 33 33 45043 9706 33000 34437 0.006265
661 28 5.648856 30 30 33334 8107 30000 27000 0.006314
661 26 5.663267 37 37 36143 5099 37000 33300 0.006295
661 24 5.663267 40 40 43610 4477 40000 36000 0.006305
661 21 5.663267 35 35 38815 5413 35000 31500 0.006321
681 21 5.663267 32 32 40413 0 32000 34490 0.006331
681 24 5.663267 36 36 37365 7112 36000 32400 0.006313
681 26 5.663267 34 34 37386 4713 34000 30600 0.006301
681 28 5.648856 27 27 38107 0 27000 29983 0.006328
681 18 5.684458 41 41 46200 2886 41000 41751 0.006312
681 19 5.684458 37 37 36526 11415 37000 33300 0.006330
681 20 5.707412 33 33 34699 1697 33000 33170 0.006360
681 29 5.707412 34 34 37695 317 34000 34707 0.006361
681 13 5.707412 36 36 34000 0 36000 36279 0.006353
681 30 5.707412 36 36 37056 0 36000 36952 0.006353
681 16 5.707412 40 40 36829 2171 40000 36000 0.006361
681 10 5.751441 39 39 38000 0 39000 39559 0.006379
681 23 5.737095 37 37 36000 0 37000 37519 0.006369
681 8 5.751441 35 35 42706 0 35000 37395 0.006398
681 25 5.751441 35 35 34437 0 35000 35575 0.006402
681 14 5.751441 42 42 37437 3563 42000 37800 0.006377
681 9 5.751441 37 37 36000 0 37000 37519 0.006393
681 17 5.707412 39 39 38000 0 39000 39559 0.006354
681 27 5.707412 38 38 36024 976 38000 34200 0.006338
681 15 5.737095 38 38 42142 7075 38000 34200 0.006398
681 11 5.707412 36 36 38348 2685 36000 32400 0.006357
681 12 5.684458 36 36 35078 4996 36000 32400 0.006323
681 22 5.737095 36 36 37526 4848 36000 32400 0.006384
681 7 5.737095 37 37 34312 7769 37000 33300 0.006377
701 22 5.737095 33 33 40848 0 33000 35386 0.006392
701 12 5.684458 33 33 40996 0 33000 35418 0.006330
701 11 5.707412 33 33 38685 0 33000 34910 0.006365
701 15 5.737095 35 35 45075 0 35000 37916 0.006409
701 27 5.707412 35 35 38976 0 35000 36574 0.006343
701 16 5.707412 36 36 42171 0 36000 38077 0.006371
701 19 5.684458 34 34 48415 0 34000 37851 0.006338
701 26 5.663267 31 31 38713 0 31000 33316 0.006309
701 24 5.663267 33 33 43112 0 33000 35884 0.006322
701 21 5.769649 35 35 32000 0 35000 35039 0.006439
701 28 5.769649 30 30 27000 0 30000 27000 0.006450
701 18 5.769649 42 42 43886 0 42000 43254 0.006405
701 20 5.769649 34 34 34697 0 34000 34833 0.006427
701 29 5.769649 35 35 34317 0 35000 35549 0.006427
701 13 5.769649 37 37 36000 0 37000 37519 0.006419
701 30 5.769649 37 37 36000 0 37000 37519 0.006419
701 10 5.751441 40 40 39000 0 40000 40579 0.006377
701 23 5.737095 38 38 37000 0 38000 38539 0.006368
701 25 5.751441 36 36 35000 0 36000 36499 0.006400
701 17 5.769649 40 40 39000 0 40000 40579 0.006420
701 9 5.751441 38 38 37000 0 38000 38539 0.006391
701 8 5.751441 38 38 35000 0 38000 38099 0.006393
701 14 5.751441 38 38 45563 0 38000 40423 0.006389
